round,accuracy,self,enemy
465,0.38461538461538464,walls,walls
466,0.22857142857142856,walls,walls
467,0.0,walls,walls
468,0.2962962962962963,walls,walls
469,0.0,walls,walls
470,0.2857142857142857,walls,walls
471,0.23529411764705882,walls,walls
472,0.09090909090909091,walls,walls
473,0.2,walls,walls
474,0.09523809523809523,walls,walls
475,0.4117647058823529,walls,walls
476,0.3125,walls,walls
477,0.0,walls,walls
478,0.14285714285714285,walls,walls
479,0.26666666666666666,walls,walls
480,0.08333333333333333,walls,walls
481,0.2,walls,walls
482,0.2631578947368421,walls,walls
483,0.22727272727272727,walls,walls
484,0.20833333333333334,walls,walls
485,0.15,walls,walls
486,0.37142857142857144,walls,walls
487,0.21428571428571427,walls,walls
488,0.19047619047619047,walls,walls
489,0.0,walls,walls
490,0.29411764705882354,walls,walls
491,0.125,walls,walls
492,0.3,walls,walls
493,0.15,walls,walls
494,0.10526315789473684,walls,walls
495,0.16666666666666666,walls,walls
496,0.21428571428571427,walls,walls
497,0.13333333333333333,walls,walls
498,0.06666666666666667,walls,walls
499,0.2,walls,walls
